Key,Neighbors,Metric,Value,Algorithm
3466,12,RMSE,0.920897686,FPLV-SS
3467,12,HLU,1.469749274,FPLV-SS
3469,12,SortingAccuracy,0.571675278,FPLV-SS
3473,12,F1,0.716416711,FPLV-SS
3476,13,Degree Diversity,0.615227248,FPLV-SS
3477,13,MAE,0.722011769,FPLV-SS
3478,13,RMSE,0.920897686,FPLV-SS
3479,13,HLU,1.469749274,FPLV-SS
3481,13,SortingAccuracy,0.571675278,FPLV-SS
3485,13,F1,0.716416711,FPLV-SS
3488,14,Degree Diversity,0.615227248,FPLV-SS
3489,14,MAE,0.722011769,FPLV-SS
3490,14,RMSE,0.920897686,FPLV-SS
3491,14,HLU,1.469749274,FPLV-SS
3493,14,SortingAccuracy,0.571675278,FPLV-SS
3497,14,F1,0.716416711,FPLV-SS
3500,15,Degree Diversity,0.615227248,FPLV-SS
3501,15,MAE,0.722011769,FPLV-SS
3502,15,RMSE,0.920897686,FPLV-SS
3503,15,HLU,1.469749274,FPLV-SS
3505,15,SortingAccuracy,0.571675278,FPLV-SS
3509,15,F1,0.716416711,FPLV-SS
3512,16,Degree Diversity,0.615227248,FPLV-SS
3513,16,MAE,0.722011769,FPLV-SS
3514,16,RMSE,0.920897686,FPLV-SS
3515,16,HLU,1.469749274,FPLV-SS
3517,16,SortingAccuracy,0.571675278,FPLV-SS
3521,16,F1,0.716416711,FPLV-SS
3524,17,Degree Diversity,0.615227248,FPLV-SS
3525,17,MAE,0.722011769,FPLV-SS
3526,17,RMSE,0.920897686,FPLV-SS
3527,17,HLU,1.469749274,FPLV-SS
3529,17,SortingAccuracy,0.571675278,FPLV-SS
3533,17,F1,0.716416711,FPLV-SS
3536,18,Degree Diversity,0.615227248,FPLV-SS
3537,18,MAE,0.722011769,FPLV-SS
3538,18,RMSE,0.920897686,FPLV-SS
3539,18,HLU,1.469749274,FPLV-SS
3541,18,SortingAccuracy,0.571675278,FPLV-SS
3545,18,F1,0.716416711,FPLV-SS
3548,19,Degree Diversity,0.615227248,FPLV-SS
3549,19,MAE,0.722011769,FPLV-SS
3550,19,RMSE,0.920897686,FPLV-SS
3551,19,HLU,1.469749274,FPLV-SS
3553,19,SortingAccuracy,0.571675278,FPLV-SS
3557,19,F1,0.716416711,FPLV-SS
3560,20,Degree Diversity,0.615227248,FPLV-SS
3561,20,MAE,0.722011769,FPLV-SS
3562,20,RMSE,0.920897686,FPLV-SS
3563,20,HLU,1.469749274,FPLV-SS
3565,20,SortingAccuracy,0.571675278,FPLV-SS
3569,20,F1,0.716416711,FPLV-SS
3572,22,Degree Diversity,0.615227248,FPLV-SS
3573,22,MAE,0.722011769,FPLV-SS
3574,22,RMSE,0.920897686,FPLV-SS
3575,22,HLU,1.469749274,FPLV-SS
3577,22,SortingAccuracy,0.571675278,FPLV-SS
3581,22,F1,0.716416711,FPLV-SS
3584,24,Degree Diversity,0.615227248,FPLV-SS
3585,24,MAE,0.722011769,FPLV-SS
3586,24,RMSE,0.920897686,FPLV-SS
3587,24,HLU,1.469749274,FPLV-SS
3589,24,SortingAccuracy,0.571675278,FPLV-SS
3593,24,F1,0.716416711,FPLV-SS
3596,26,Degree Diversity,0.615227248,FPLV-SS
3597,26,MAE,0.722011769,FPLV-SS
3598,26,RMSE,0.920897686,FPLV-SS
3599,26,HLU,1.469749274,FPLV-SS
3601,26,SortingAccuracy,0.571675278,FPLV-SS
3605,26,F1,0.716416711,FPLV-SS
3608,28,Degree Diversity,0.615227248,FPLV-SS
3609,28,MAE,0.722011769,FPLV-SS
3610,28,RMSE,0.920897686,FPLV-SS
3611,28,HLU,1.469749274,FPLV-SS
3613,28,SortingAccuracy,0.571675278,FPLV-SS
3617,28,F1,0.716416711,FPLV-SS
3620,30,Degree Diversity,0.615227248,FPLV-SS
3621,30,MAE,0.722011769,FPLV-SS
3622,30,RMSE,0.920897686,FPLV-SS
3623,30,HLU,1.469749274,FPLV-SS
3625,30,SortingAccuracy,0.571675278,FPLV-SS
3629,30,F1,0.716416711,FPLV-SS
3632,32,Degree Diversity,0.615227248,FPLV-SS
3633,32,MAE,0.722011769,FPLV-SS
3634,32,RMSE,0.920897686,FPLV-SS
3635,32,HLU,1.469749274,FPLV-SS
3637,32,SortingAccuracy,0.571675278,FPLV-SS
3641,32,F1,0.716416711,FPLV-SS
3644,34,Degree Diversity,0.615227248,FPLV-SS
3645,34,MAE,0.722011769,FPLV-SS
3646,34,RMSE,0.920897686,FPLV-SS
3647,34,HLU,1.469749274,FPLV-SS
3649,34,SortingAccuracy,0.571675278,FPLV-SS
3653,34,F1,0.716416711,FPLV-SS
3656,36,Degree Diversity,0.615227248,FPLV-SS
3657,36,MAE,0.722011769,FPLV-SS
3658,36,RMSE,0.920897686,FPLV-SS
3659,36,HLU,1.469749274,FPLV-SS
3661,36,SortingAccuracy,0.571675278,FPLV-SS
3665,36,F1,0.716416711,FPLV-SS
3668,38,Degree Diversity,0.615227248,FPLV-SS
3669,38,MAE,0.722011769,FPLV-SS
3670,38,RMSE,0.920897686,FPLV-SS
3671,38,HLU,1.469749274,FPLV-SS
3673,38,SortingAccuracy,0.571675278,FPLV-SS
3677,38,F1,0.716416711,FPLV-SS
3680,40,Degree Diversity,0.615227248,FPLV-SS
3681,40,MAE,0.722011769,FPLV-SS
3682,40,RMSE,0.920897686,FPLV-SS
3683,40,HLU,1.469749274,FPLV-SS
3685,40,SortingAccuracy,0.571675278,FPLV-SS
3689,40,F1,0.716416711,FPLV-SS
3692,42,Degree Diversity,0.615227248,FPLV-SS
3693,42,MAE,0.722011769,FPLV-SS
3694,42,RMSE,0.920897686,FPLV-SS
3695,42,HLU,1.469749274,FPLV-SS
3697,42,SortingAccuracy,0.571675278,FPLV-SS
3701,42,F1,0.716416711,FPLV-SS
3704,44,Degree Diversity,0.615227248,FPLV-SS
3705,44,MAE,0.722011769,FPLV-SS
3706,44,RMSE,0.920897686,FPLV-SS
3707,44,HLU,1.469749274,FPLV-SS
3709,44,SortingAccuracy,0.571675278,FPLV-SS
3713,44,F1,0.716416711,FPLV-SS
3716,46,Degree Diversity,0.615227248,FPLV-SS
3717,46,MAE,0.722011769,FPLV-SS
3718,46,RMSE,0.920897686,FPLV-SS
3719,46,HLU,1.469749274,FPLV-SS
3721,46,SortingAccuracy,0.571675278,FPLV-SS
3725,46,F1,0.716416711,FPLV-SS
3728,48,Degree Diversity,0.615227248,FPLV-SS
3729,48,MAE,0.722011769,FPLV-SS
3730,48,RMSE,0.920897686,FPLV-SS
3731,48,HLU,1.469749274,FPLV-SS
3733,48,SortingAccuracy,0.571675278,FPLV-SS
3737,48,F1,0.716416711,FPLV-SS
3740,50,Degree Diversity,0.615227248,FPLV-SS
3741,50,MAE,0.722011769,FPLV-SS
3742,50,RMSE,0.920897686,FPLV-SS
3743,50,HLU,1.469749274,FPLV-SS
3745,50,SortingAccuracy,0.571675278,FPLV-SS
3749,50,F1,0.716416711,FPLV-SS
3752,52,Degree Diversity,0.615227248,FPLV-SS
3753,52,MAE,0.722011769,FPLV-SS
3754,52,RMSE,0.920897686,FPLV-SS
3755,52,HLU,1.469749274,FPLV-SS
3757,52,SortingAccuracy,0.571675278,FPLV-SS
3761,52,F1,0.716416711,FPLV-SS
3764,54,Degree Diversity,0.615227248,FPLV-SS
3765,54,MAE,0.722011769,FPLV-SS
3766,54,RMSE,0.920897686,FPLV-SS
3767,54,HLU,1.469749274,FPLV-SS
3769,54,SortingAccuracy,0.571675278,FPLV-SS
3773,54,F1,0.716416711,FPLV-SS
3776,56,Degree Diversity,0.615227248,FPLV-SS
3777,56,MAE,0.722011769,FPLV-SS
3778,56,RMSE,0.920897686,FPLV-SS
3779,56,HLU,1.469749274,FPLV-SS
3781,56,SortingAccuracy,0.571675278,FPLV-SS
3785,56,F1,0.716416711,FPLV-SS
3788,58,Degree Diversity,0.615227248,FPLV-SS
3789,58,MAE,0.722011769,FPLV-SS
3790,58,RMSE,0.920897686,FPLV-SS
3791,58,HLU,1.469749274,FPLV-SS
3793,58,SortingAccuracy,0.571675278,FPLV-SS
3797,58,F1,0.716416711,FPLV-SS
3800,60,Degree Diversity,0.615227248,FPLV-SS
3801,60,MAE,0.722011769,FPLV-SS
3802,60,RMSE,0.920897686,FPLV-SS
3803,60,HLU,1.469749274,FPLV-SS
3805,60,SortingAccuracy,0.571675278,FPLV-SS
3809,60,F1,0.716416711,FPLV-SS
3812,65,Degree Diversity,0.615227248,FPLV-SS
3813,65,MAE,0.722011769,FPLV-SS
3814,65,RMSE,0.920897686,FPLV-SS
3815,65,HLU,1.469749274,FPLV-SS
3817,65,SortingAccuracy,0.571675278,FPLV-SS
3821,65,F1,0.716416711,FPLV-SS
3824,70,Degree Diversity,0.615227248,FPLV-SS
3825,70,MAE,0.722011769,FPLV-SS
3826,70,RMSE,0.920897686,FPLV-SS
3827,70,HLU,1.469749274,FPLV-SS
3829,70,SortingAccuracy,0.571675278,FPLV-SS
3833,70,F1,0.716416711,FPLV-SS
3836,75,Degree Diversity,0.615227248,FPLV-SS
3837,75,MAE,0.722011769,FPLV-SS
3838,75,RMSE,0.920897686,FPLV-SS
3839,75,HLU,1.469749274,FPLV-SS
3841,75,SortingAccuracy,0.571675278,FPLV-SS
3845,75,F1,0.716416711,FPLV-SS
3848,80,Degree Diversity,0.615227248,FPLV-SS
3849,80,MAE,0.722011769,FPLV-SS
3850,80,RMSE,0.920897686,FPLV-SS
3851,80,HLU,1.469749274,FPLV-SS
3853,80,SortingAccuracy,0.571675278,FPLV-SS
3857,80,F1,0.716416711,FPLV-SS
3860,85,Degree Diversity,0.615227248,FPLV-SS
3861,85,MAE,0.722011769,FPLV-SS
3862,85,RMSE,0.920897686,FPLV-SS
3863,85,HLU,1.469749274,FPLV-SS
3865,85,SortingAccuracy,0.571675278,FPLV-SS
3869,85,F1,0.716416711,FPLV-SS
3872,90,Degree Diversity,0.615227248,FPLV-SS
3873,90,MAE,0.722011769,FPLV-SS
3874,90,RMSE,0.920897686,FPLV-SS
3875,90,HLU,1.469749274,FPLV-SS
3877,90,SortingAccuracy,0.571675278,FPLV-SS
3881,90,F1,0.716416711,FPLV-SS
3884,95,Degree Diversity,0.615227248,FPLV-SS
3885,95,MAE,0.722011769,FPLV-SS
3886,95,RMSE,0.920897686,FPLV-SS
3887,95,HLU,1.469749274,FPLV-SS
3889,95,SortingAccuracy,0.571675278,FPLV-SS
3893,95,F1,0.716416711,FPLV-SS
3896,100,Degree Diversity,0.615227248,FPLV-SS
3897,100,MAE,0.722011769,FPLV-SS
3898,100,RMSE,0.920897686,FPLV-SS
3899,100,HLU,1.469749274,FPLV-SS
3901,100,SortingAccuracy,0.571675278,FPLV-SS
3905,100,F1,0.716416711,FPLV-SS
3908,105,Degree Diversity,0.615227248,FPLV-SS
3909,105,MAE,0.722011769,FPLV-SS
3910,105,RMSE,0.920897686,FPLV-SS
3911,105,HLU,1.469749274,FPLV-SS
3913,105,SortingAccuracy,0.571675278,FPLV-SS
3917,105,F1,0.716416711,FPLV-SS
3920,110,Degree Diversity,0.615227248,FPLV-SS
3921,110,MAE,0.722011769,FPLV-SS
3922,110,RMSE,0.920897686,FPLV-SS
3923,110,HLU,1.469749274,FPLV-SS
3925,110,SortingAccuracy,0.571675278,FPLV-SS
3929,110,F1,0.716416711,FPLV-SS
3932,115,Degree Diversity,0.615227248,FPLV-SS
3933,115,MAE,0.722011769,FPLV-SS
3934,115,RMSE,0.920897686,FPLV-SS
3935,115,HLU,1.469749274,FPLV-SS
3937,115,SortingAccuracy,0.571675278,FPLV-SS
3941,115,F1,0.716416711,FPLV-SS
3944,120,Degree Diversity,0.615227248,FPLV-SS
3945,120,MAE,0.722011769,FPLV-SS
3946,120,RMSE,0.920897686,FPLV-SS
3947,120,HLU,1.469749274,FPLV-SS
3949,120,SortingAccuracy,0.571675278,FPLV-SS
3953,120,F1,0.716416711,FPLV-SS
3956,125,Degree Diversity,0.615227248,FPLV-SS
3957,125,MAE,0.722011769,FPLV-SS
3958,125,RMSE,0.920897686,FPLV-SS
3959,125,HLU,1.469749274,FPLV-SS
3961,125,SortingAccuracy,0.571675278,FPLV-SS
3965,125,F1,0.716416711,FPLV-SS
3968,130,Degree Diversity,0.615227248,FPLV-SS
3969,130,MAE,0.722011769,FPLV-SS
3970,130,RMSE,0.920897686,FPLV-SS
3971,130,HLU,1.469749274,FPLV-SS
3973,130,SortingAccuracy,0.571675278,FPLV-SS
3977,130,F1,0.716416711,FPLV-SS
3980,135,Degree Diversity,0.615227248,FPLV-SS
3981,135,MAE,0.722011769,FPLV-SS
3982,135,RMSE,0.920897686,FPLV-SS
3983,135,HLU,1.469749274,FPLV-SS
3985,135,SortingAccuracy,0.571675278,FPLV-SS
3989,135,F1,0.716416711,FPLV-SS
3992,140,Degree Diversity,0.615227248,FPLV-SS
3993,140,MAE,0.722011769,FPLV-SS
3994,140,RMSE,0.920897686,FPLV-SS
3995,140,HLU,1.469749274,FPLV-SS
3997,140,SortingAccuracy,0.571675278,FPLV-SS
4001,140,F1,0.716416711,FPLV-SS
4004,145,Degree Diversity,0.615227248,FPLV-SS
4005,145,MAE,0.722011769,FPLV-SS
4006,145,RMSE,0.920897686,FPLV-SS
4007,145,HLU,1.469749274,FPLV-SS
4009,145,SortingAccuracy,0.571675278,FPLV-SS
4013,145,F1,0.716416711,FPLV-SS
4016,150,Degree Diversity,0.615227248,FPLV-SS
4017,150,MAE,0.722011769,FPLV-SS
4018,150,RMSE,0.920897686,FPLV-SS
4019,150,HLU,1.469749274,FPLV-SS
4021,150,SortingAccuracy,0.571675278,FPLV-SS
4025,150,F1,0.716416711,FPLV-SS
4028,155,Degree Diversity,0.615227248,FPLV-SS
4029,155,MAE,0.722011769,FPLV-SS
4030,155,RMSE,0.920897686,FPLV-SS
4031,155,HLU,1.469749274,FPLV-SS
4033,155,SortingAccuracy,0.571675278,FPLV-SS
4037,155,F1,0.716416711,FPLV-SS
4040,160,Degree Diversity,0.615227248,FPLV-SS
4041,160,MAE,0.722011769,FPLV-SS
4042,160,RMSE,0.920897686,FPLV-SS
4043,160,HLU,1.469749274,FPLV-SS
4045,160,SortingAccuracy,0.571675278,FPLV-SS
4049,160,F1,0.716416711,FPLV-SS
4052,165,Degree Diversity,0.615227248,FPLV-SS
4053,165,MAE,0.722011769,FPLV-SS
4054,165,RMSE,0.920897686,FPLV-SS
4055,165,HLU,1.469749274,FPLV-SS
4057,165,SortingAccuracy,0.571675278,FPLV-SS
4061,165,F1,0.716416711,FPLV-SS
4064,170,Degree Diversity,0.615227248,FPLV-SS
4065,170,MAE,0.722011769,FPLV-SS
4066,170,RMSE,0.920897686,FPLV-SS
4067,170,HLU,1.469749274,FPLV-SS
4069,170,SortingAccuracy,0.571675278,FPLV-SS
4073,170,F1,0.716416711,FPLV-SS
4076,175,Degree Diversity,0.615227248,FPLV-SS
4077,175,MAE,0.722011769,FPLV-SS
4078,175,RMSE,0.920897686,FPLV-SS
4079,175,HLU,1.469749274,FPLV-SS
4081,175,SortingAccuracy,0.571675278,FPLV-SS
4085,175,F1,0.716416711,FPLV-SS
4088,180,Degree Diversity,0.615227248,FPLV-SS
4089,180,MAE,0.722011769,FPLV-SS
4090,180,RMSE,0.920897686,FPLV-SS
4091,180,HLU,1.469749274,FPLV-SS
4093,180,SortingAccuracy,0.571675278,FPLV-SS
4097,180,F1,0.716416711,FPLV-SS
4100,185,Degree Diversity,0.615227248,FPLV-SS
4101,185,MAE,0.722011769,FPLV-SS
4102,185,RMSE,0.920897686,FPLV-SS
4103,185,HLU,1.469749274,FPLV-SS
4105,185,SortingAccuracy,0.571675278,FPLV-SS
4109,185,F1,0.716416711,FPLV-SS
4112,190,Degree Diversity,0.615227248,FPLV-SS
4113,190,MAE,0.722011769,FPLV-SS
4114,190,RMSE,0.920897686,FPLV-SS
4115,190,HLU,1.469749274,FPLV-SS
4117,190,SortingAccuracy,0.571675278,FPLV-SS
4121,190,F1,0.716416711,FPLV-SS
4124,195,Degree Diversity,0.615227248,FPLV-SS
4125,195,MAE,0.722011769,FPLV-SS
4126,195,RMSE,0.920897686,FPLV-SS
4127,195,HLU,1.469749274,FPLV-SS
4129,195,SortingAccuracy,0.571675278,FPLV-SS
4133,195,F1,0.716416711,FPLV-SS
4136,200,Degree Diversity,0.615227248,FPLV-SS
4137,200,MAE,0.722011769,FPLV-SS
4138,200,RMSE,0.920897686,FPLV-SS
4139,200,HLU,1.469749274,FPLV-SS
4141,200,SortingAccuracy,0.571675278,FPLV-SS
4145,200,F1,0.716416711,FPLV-SS
4148,1,Degree Diversity,0.634204549,VS
4149,1,MAE,0.960821128,VS
4150,1,RMSE,1.227896929,VS
4151,1,HLU,1.134637341,VS
4153,1,SortingAccuracy,0.518360812,VS
4157,1,F1,0.668237014,VS
4160,2,Degree Diversity,0.626079126,VS
4161,2,MAE,0.852725947,VS
4162,2,RMSE,1.089511919,VS
4163,2,HLU,1.205977878,VS
4165,2,SortingAccuracy,0.528676696,VS
4169,2,F1,0.689716671,VS
4172,3,Degree Diversity,0.620068916,VS
4173,3,MAE,0.811964309,VS
4174,3,RMSE,1.039382362,VS
4175,3,HLU,1.250651702,VS
4177,3,SortingAccuracy,0.534740587,VS
4181,3,F1,0.702644511,VS
4184,4,Degree Diversity,0.61672129,VS
4185,4,MAE,0.790421796,VS
4186,4,RMSE,1.013077164,VS
4187,4,HLU,1.28613046,VS
4189,4,SortingAccuracy,0.540342667,VS
4193,4,F1,0.710480528,VS
4196,5,Degree Diversity,0.613167045,VS
4197,5,MAE,0.776943874,VS
4198,5,RMSE,0.996967125,VS
4199,5,HLU,1.311954401,VS
4201,5,SortingAccuracy,0.544310867,VS
4205,5,F1,0.716405672,VS
4208,6,Degree Diversity,0.611693809,VS
4209,6,MAE,0.767899692,VS
4210,6,RMSE,0.986109436,VS
4211,6,HLU,1.328199638,VS
4213,6,SortingAccuracy,0.547221482,VS
4217,6,F1,0.720696823,VS
4220,7,Degree Diversity,0.610300474,VS
4221,7,MAE,0.761107194,VS
4222,7,RMSE,0.977881384,VS
4223,7,HLU,1.347762803,VS
4225,7,SortingAccuracy,0.549697902,VS
4229,7,F1,0.723915906,VS
4232,8,Degree Diversity,0.608753425,VS
4233,8,MAE,0.756206679,VS
4234,8,RMSE,0.972088718,VS
4235,8,HLU,1.358861476,VS
4237,8,SortingAccuracy,0.551847633,VS
4241,8,F1,0.726601052,VS
4244,9,Degree Diversity,0.606873479,VS
4245,9,MAE,0.752306092,VS
4246,9,RMSE,0.96735028,VS
4247,9,HLU,1.370779374,VS
4249,9,SortingAccuracy,0.553727786,VS
4253,9,F1,0.72871041,VS
4256,10,Degree Diversity,0.60542615,VS
4257,10,MAE,0.749186027,VS
4258,10,RMSE,0.963627672,VS
4259,10,HLU,1.381155278,VS
4261,10,SortingAccuracy,0.554556285,VS
4265,10,F1,0.730149159,VS
4268,11,Degree Diversity,0.60459958,VS
4269,11,MAE,0.746585536,VS
4270,11,RMSE,0.960479271,VS
4271,11,HLU,1.389814379,VS
4273,11,SortingAccuracy,0.556404526,VS
4277,11,F1,0.730981457,VS
4280,12,Degree Diversity,0.604029764,VS
4281,12,MAE,0.744552565,VS
4282,12,RMSE,0.957890868,VS
4283,12,HLU,1.397065173,VS
4285,12,SortingAccuracy,0.556675281,VS
4289,12,F1,0.732096401,VS
4292,13,Degree Diversity,0.602967687,VS
4293,13,MAE,0.742727816,VS
4294,13,RMSE,0.955688524,VS
4295,13,HLU,1.403869881,VS
4297,13,SortingAccuracy,0.557580704,VS
4301,13,F1,0.732892001,VS
4304,14,Degree Diversity,0.601813899,VS
4305,14,MAE,0.741223669,VS
4306,14,RMSE,0.953796256,VS
4307,14,HLU,1.408117495,VS
4309,14,SortingAccuracy,0.558523051,VS
4313,14,F1,0.73347551,VS
4316,15,Degree Diversity,0.600940006,VS
4317,15,MAE,0.739900219,VS
4318,15,RMSE,0.952203846,VS
4319,15,HLU,1.411129294,VS
4321,15,SortingAccuracy,0.559245075,VS
4325,15,F1,0.734023006,VS
4328,16,Degree Diversity,0.600294672,VS
4329,16,MAE,0.738801885,VS
4330,16,RMSE,0.95076865,VS
4331,16,HLU,1.416353416,VS
4333,16,SortingAccuracy,0.559655253,VS
4337,16,F1,0.734404824,VS
4340,17,Degree Diversity,0.599456923,VS
4341,17,MAE,0.737647295,VS
4342,17,RMSE,0.949363637,VS
4343,17,HLU,1.418863962,VS
4345,17,SortingAccuracy,0.560844926,VS
4349,17,F1,0.734610312,VS
4352,18,Degree Diversity,0.599403886,VS
4353,18,MAE,0.736795974,VS
4354,18,RMSE,0.948305774,VS
4355,18,HLU,1.421952179,VS
4357,18,SortingAccuracy,0.561234487,VS
4361,18,F1,0.735171523,VS
4364,19,Degree Diversity,0.59881981,VS
4365,19,MAE,0.736017585,VS
4366,19,RMSE,0.947339904,VS
4367,19,HLU,1.425213484,VS
4369,19,SortingAccuracy,0.562007859,VS
4373,19,F1,0.735078344,VS
4376,20,Degree Diversity,0.598284819,VS
4377,20,MAE,0.735367453,VS
4378,20,RMSE,0.946503973,VS
4379,20,HLU,1.4296293,VS
4381,20,SortingAccuracy,0.562023501,VS
4385,20,F1,0.735356266,VS
4388,22,Degree Diversity,0.597746534,VS
4389,22,MAE,0.73425014,VS
4390,22,RMSE,0.944974792,VS
4391,22,HLU,1.432996013,VS
4393,22,SortingAccuracy,0.562792875,VS
4397,22,F1,0.735412298,VS
4400,24,Degree Diversity,0.596585747,VS
4401,24,MAE,0.733223557,VS
4402,24,RMSE,0.943638825,VS
4403,24,HLU,1.435989604,VS
4405,24,SortingAccuracy,0.562875925,VS
4409,24,F1,0.735804762,VS
4412,26,Degree Diversity,0.59613568,VS
4413,26,MAE,0.732306254,VS
4414,26,RMSE,0.94242717,VS
4415,26,HLU,1.438843797,VS
4417,26,SortingAccuracy,0.563530727,VS
4421,26,F1,0.736027198,VS
4424,28,Degree Diversity,0.595128307,VS
4425,28,MAE,0.731626415,VS
4426,28,RMSE,0.941440439,VS
4427,28,HLU,1.444276729,VS
4429,28,SortingAccuracy,0.564320349,VS
4433,28,F1,0.736178192,VS
4436,30,Degree Diversity,0.594920553,VS
4437,30,MAE,0.731048846,VS
4438,30,RMSE,0.940570104,VS
4439,30,HLU,1.4457041,VS
4441,30,SortingAccuracy,0.564954857,VS
4445,30,F1,0.736279254,VS
4448,32,Degree Diversity,0.594502905,VS
4449,32,MAE,0.730511689,VS
4450,32,RMSE,0.939851618,VS
4451,32,HLU,1.446408808,VS
4453,32,SortingAccuracy,0.565022365,VS
4457,32,F1,0.736580325,VS
4460,34,Degree Diversity,0.593588611,VS
4461,34,MAE,0.730056417,VS
4462,34,RMSE,0.939164293,VS
4463,34,HLU,1.45009224,VS
4465,34,SortingAccuracy,0.565254742,VS
4469,34,F1,0.736422427,VS
4472,36,Degree Diversity,0.593549111,VS
4473,36,MAE,0.729610753,VS
4474,36,RMSE,0.938527822,VS
4475,36,HLU,1.451671497,VS
4477,36,SortingAccuracy,0.565217236,VS
4481,36,F1,0.736473533,VS
4484,38,Degree Diversity,0.5931732,VS
4485,38,MAE,0.729217851,VS
4486,38,RMSE,0.937958395,VS
4487,38,HLU,1.453267404,VS
4489,38,SortingAccuracy,0.565476811,VS
4493,38,F1,0.736436926,VS
4496,40,Degree Diversity,0.593095646,VS
4497,40,MAE,0.728888822,VS
4498,40,RMSE,0.937453187,VS
4499,40,HLU,1.454081564,VS
4501,40,SortingAccuracy,0.565543409,VS
4505,40,F1,0.736472778,VS
4508,42,Degree Diversity,0.592710819,VS
4509,42,MAE,0.728554702,VS
4510,42,RMSE,0.936952186,VS
4511,42,HLU,1.45565858,VS
4513,42,SortingAccuracy,0.566052603,VS
4517,42,F1,0.736248287,VS
4520,44,Degree Diversity,0.592175091,VS
4521,44,MAE,0.728322017,VS
4522,44,RMSE,0.936528504,VS
4523,44,HLU,1.45819531,VS
4525,44,SortingAccuracy,0.566082013,VS
4529,44,F1,0.736245501,VS
4532,46,Degree Diversity,0.591737694,VS
4533,46,MAE,0.728078282,VS
4534,46,RMSE,0.936139894,VS
4535,46,HLU,1.459130508,VS
4537,46,SortingAccuracy,0.565852201,VS
4541,46,F1,0.735803952,VS
4544,48,Degree Diversity,0.591237347,VS
4545,48,MAE,0.727854931,VS
4546,48,RMSE,0.935784316,VS
4547,48,HLU,1.459691761,VS
4549,48,SortingAccuracy,0.565998423,VS
4553,48,F1,0.735769547,VS
4556,50,Degree Diversity,0.59101806,VS
4557,50,MAE,0.727678907,VS
4558,50,RMSE,0.935485351,VS
4559,50,HLU,1.46090408,VS
4561,50,SortingAccuracy,0.566220689,VS
4565,50,F1,0.7355309,VS
4568,52,Degree Diversity,0.591068105,VS
4569,52,MAE,0.727541304,VS
4570,52,RMSE,0.935228324,VS
4571,52,HLU,1.461732165,VS
4573,52,SortingAccuracy,0.566269029,VS
4577,52,F1,0.73539538,VS
4580,54,Degree Diversity,0.590988517,VS
4581,54,MAE,0.727364552,VS
4582,54,RMSE,0.934947562,VS
4583,54,HLU,1.461962728,VS
4585,54,SortingAccuracy,0.566239601,VS
4589,54,F1,0.735380357,VS
4592,56,Degree Diversity,0.590946788,VS
4593,56,MAE,0.727319288,VS
4594,56,RMSE,0.934760845,VS
4595,56,HLU,1.460371237,VS
4597,56,SortingAccuracy,0.565971473,VS
4601,56,F1,0.73505516,VS
4604,58,Degree Diversity,0.591118864,VS
4605,58,MAE,0.727259851,VS
4606,58,RMSE,0.934609866,VS
4607,58,HLU,1.460934357,VS
4609,58,SortingAccuracy,0.566309381,VS
4613,58,F1,0.734672064,VS
4616,60,Degree Diversity,0.590777151,VS
4617,60,MAE,0.727172685,VS
4618,60,RMSE,0.934438229,VS
4619,60,HLU,1.461541962,VS
4621,60,SortingAccuracy,0.56603549,VS
4625,60,F1,0.734590556,VS
4628,65,Degree Diversity,0.590458891,VS
4629,65,MAE,0.726978385,VS
4630,65,RMSE,0.933959615,VS
4631,65,HLU,1.46271936,VS
4633,65,SortingAccuracy,0.565966132,VS
4637,65,F1,0.734146754,VS
4640,70,Degree Diversity,0.590544557,VS
4641,70,MAE,0.726850617,VS
4642,70,RMSE,0.933596599,VS
4643,70,HLU,1.462888633,VS
4645,70,SortingAccuracy,0.566036512,VS
4649,70,F1,0.733657175,VS
4652,75,Degree Diversity,0.590231966,VS
4653,75,MAE,0.726746273,VS
4654,75,RMSE,0.933308637,VS
4655,75,HLU,1.465052279,VS
4657,75,SortingAccuracy,0.565953035,VS
4661,75,F1,0.733207448,VS
4664,80,Degree Diversity,0.589922146,VS
4665,80,MAE,0.726628339,VS
4666,80,RMSE,0.932973778,VS
4667,80,HLU,1.46401295,VS
4669,80,SortingAccuracy,0.565815658,VS
4673,80,F1,0.732865192,VS
4676,85,Degree Diversity,0.589972598,VS
4677,85,MAE,0.726544642,VS
4678,85,RMSE,0.932753456,VS
4679,85,HLU,1.465089247,VS
4681,85,SortingAccuracy,0.565973123,VS
4685,85,F1,0.732467383,VS
4688,90,Degree Diversity,0.590313221,VS
4689,90,MAE,0.726562655,VS
4690,90,RMSE,0.932623363,VS
4691,90,HLU,1.466011767,VS
4693,90,SortingAccuracy,0.56570295,VS
4697,90,F1,0.731991129,VS
4700,95,Degree Diversity,0.590304936,VS
4701,95,MAE,0.726600647,VS
4702,95,RMSE,0.93252691,VS
4703,95,HLU,1.465109275,VS
4705,95,SortingAccuracy,0.565909075,VS
4709,95,F1,0.731361889,VS
4712,100,Degree Diversity,0.590226707,VS
4713,100,MAE,0.726593113,VS
4714,100,RMSE,0.932356548,VS
4715,100,HLU,1.464484586,VS
4717,100,SortingAccuracy,0.56582186,VS
4721,100,F1,0.730864003,VS
4724,105,Degree Diversity,0.589615324,VS
